sample_base,carrageenan,matrix,point_index,delay_time_mean,corr_mean,corr_std,n
aMEM_10pct-i_2s,iota,medium,62,829.0,0.0017166666666666667,0.00044959240800232985,3
aMEM_10pct-i_2s,iota,medium,63,893.0,0.0014966666666666668,0.00019731531449264982,3
aMEM_10pct-i_2s,iota,medium,64,957.0,0.0014163333333333335,0.0005821257023472966,3
aMEM_10pct-i_2s,iota,medium,65,1020.0,0.0013013333333333334,0.0005220012771376458,3
aMEM_10pct-i_2s,iota,medium,66,1150.0,0.00118,0.00022715633383201092,3
aMEM_10pct-i_2s,iota,medium,67,1280.0,0.0011736666666666668,0.00018504143680087798,3
aMEM_10pct-i_2s,iota,medium,68,1400.0,0.0009846666666666667,0.00038614159751745647,3
aMEM_10pct-i_2s,iota,medium,69,1530.0,0.0014966666666666668,0.00037501111094650694,3
aMEM_10pct-i_2s,iota,medium,70,1660.0,0.0011446666666666667,0.0004243410577982447,3
aMEM_10pct-i_2s,iota,medium,71,1790.0,0.0012193333333333333,0.0005521470214837108,3
aMEM_10pct-i_2s,iota,medium,72,1920.0,0.0011583333333333333,0.0004000104165310364,3
aMEM_10pct-i_2s,iota,medium,73,2040.0,0.0009086666666666667,0.0005030957496673306,3
aMEM_10pct-i_2s,iota,medium,74,2300.0,0.0009939999999999999,0.00027193381547722223,3
aMEM_10pct-i_2s,iota,medium,75,2560.0,0.0007336666666666666,0.00013900119903559585,3
aMEM_10pct-i_2s,iota,medium,76,2810.0,0.001083,0.00017842925769054799,3
aMEM_10pct-i_2s,iota,medium,77,3070.0,0.0012259999999999999,0.0005083187976063839,3
aMEM_10pct-i_2s,iota,medium,78,3320.0,0.0011726666666666667,0.0002612304219139366,3
aMEM_10pct-i_2s,iota,medium,79,3580.0,0.0009606666666666666,0.00019863114895034298,3
aMEM_10pct-i_2s,iota,medium,80,3840.0,0.0010763333333333334,0.0007335000568052692,3
aMEM_10pct-i_2s,iota,medium,81,4090.0,0.000865,0.00046550080558469497,3
aMEM_10pct-i_2s,iota,medium,82,4600.0,0.0007756666666666667,0.00042331587890526075,3
aMEM_10pct-i_2s,iota,medium,83,5120.0,0.0009016666666666666,0.00036818247287633514,3
aMEM_10pct-i_2s,iota,medium,84,5630.0,0.0008443333333333333,0.0005327328911690486,3
aMEM_10pct-i_2s,iota,medium,85,6140.0,0.0008653333333333334,0.000583105765134708,3
aMEM_10pct-i_2s,iota,medium,86,6650.0,0.0005556666666666667,0.000169284769939098,3
aMEM_10pct-i_2s,iota,medium,87,7160.0,0.0007503333333333333,0.00015677159606680455,3
aMEM_10pct-i_2s,iota,medium,88,7680.0,0.0007379999999999999,7.33212111192935e-05,3
aMEM_10pct-i_2s,iota,medium,89,8190.0,0.0006996666666666667,0.0002036721221309714,3
aMEM_10pct-i_2s,iota,medium,90,9210.0,0.0006810000000000001,0.00016655629678880354,3
aMEM_10pct-i_2s,iota,medium,91,10200.0,0.0005946666666666666,0.000448011532589657,3
aMEM_10pct-i_2s,iota,medium,92,11300.0,0.000626,0.00012586103447850727,3
aMEM_10pct-i_2s,iota,medium,93,12300.0,0.0005406666666666666,0.00034428670223134286,3
aMEM_10pct-i_2s,iota,medium,94,13300.0,0.0006619999999999999,0.00015860643114325472,3
aMEM_10pct-i_2s,iota,medium,95,14300.0,0.0006456666666666667,5.428013755816517e-05,3
aMEM_10pct-i_2s,iota,medium,96,15400.0,0.0004823333333333333,0.00010327310072489029,3
aMEM_10pct-i_2s,iota,medium,97,16400.0,0.0005686666666666666,0.00015865791292379126,3
aMEM_10pct-i_2s,iota,medium,98,18400.0,0.00065,0.000372499664429379,3
aMEM_10pct-i_2s,iota,medium,99,20500.0,0.0009096666666666667,0.00013795047420481503,3
aMEM_10pct-i_2s,iota,medium,100,22500.0,0.00056,0.00012663332894621385,3
aMEM_10pct-i_2s,iota,medium,101,24600.0,0.0004266666666666667,0.00022440216873580643,3
aMEM_10pct-i_2s,iota,medium,102,26600.0,0.000566,0.0001959285584084158,3
aMEM_10pct-i_2s,iota,medium,103,28700.0,0.0005906666666666667,0.00019434333879331532,3
aMEM_10pct-i_2s,iota,medium,104,30700.0,0.0005746666666666667,0.00011456148276507831,3
aMEM_10pct-i_2s,iota,medium,105,32800.0,0.0004763333333333334,0.00015016435440321163,3
aMEM_10pct-i_2s,iota,medium,106,36900.0,0.0003296666666666667,0.00013978674233750972,3
aMEM_10pct-i_2s,iota,medium,107,41000.0,0.0003873333333333333,0.00028494970316414323,3
aMEM_10pct-i_2s,iota,medium,108,45100.0,0.00031213333333333335,0.0002779842681400035,3
aMEM_10pct-i_2s,iota,medium,109,49100.0,0.00037566666666666667,0.00023065197448392534,3
aMEM_10pct-i_2s,iota,medium,110,53200.0,0.00037600000000000003,0.00023296137018827815,3
aMEM_10pct-i_2s,iota,medium,111,57300.0,0.0004476666666666667,0.00013909109724685232,3
aMEM_10pct-i_2s,iota,medium,112,61400.0,0.00041033333333333335,0.00025488297968544963,3
aMEM_10pct-i_2s,iota,medium,113,65500.0,0.0002756666666666667,0.0002034559739435865,3
aMEM_10pct-i_2s,iota,medium,114,73700.0,0.00042500000000000003,0.0003518962915405617,3
aMEM_10pct-i_2s,iota,medium,115,81900.0,0.0002499,0.000238008256159319,3
aMEM_10pct-i_2s,iota,medium,116,90100.0,0.00023433333333333333,0.0001713952546989949,3
aMEM_10pct-i_2s,iota,medium,117,98300.0,0.0002956666666666667,0.00021371086386361675,3
aMEM_10pct-i_2s,iota,medium,118,106000.0,0.000302,0.0002300586881645638,3
aMEM_10pct-i_2s,iota,medium,119,115000.0,0.00022436666666666668,0.00022486485570967583,3
aMEM_10pct-i_2s,iota,medium,120,123000.0,0.00029266666666666666,0.00013625466352875168,3
aMEM_10pct-i_2s,iota,medium,121,131000.0,0.00032219999999999997,0.00022946790625270454,3
aMEM_10pct-i_2s,iota,medium,122,147000.0,0.00033873333333333335,0.00034578087473620243,3
aMEM_10pct-i_2s,iota,medium,123,164000.0,0.0002890666666666667,0.0002500400234629115,3
aMEM_10pct-i_2s,iota,medium,124,180000.0,0.0002591,0.000271178594287971,3
aMEM_10pct-i_2s,iota,medium,125,197000.0,0.00032166666666666666,0.00023053488528492454,3
aMEM_10pct-i_2s,iota,medium,126,213000.0,0.0002667,0.0002666161472979459,3
aMEM_10pct-i_2s,iota,medium,127,229000.0,0.00028703333333333334,0.00030648197880680253,3
aMEM_10pct-i_2s,iota,medium,128,246000.0,0.0002976333333333333,0.00030278738965375246,3
aMEM_10pct-i_2s,iota,medium,129,262000.0,0.00021766666666666668,0.00013900479608032717,3
aMEM_10pct-i_2s,iota,medium,130,295000.0,0.00022473333333333334,0.00015429456676543517,3
aMEM_10pct-i_2s,iota,medium,131,328000.0,0.00022016666666666666,0.00017830054215658834,3
aMEM_10pct-i_2s,iota,medium,132,360000.0,0.000171,5.384236250388722e-05,3
aMEM_10pct-i_2s,iota,medium,133,393000.0,0.00022966666666666665,9.251126057585277e-05,3
aMEM_10pct-i_2s,iota,medium,134,426000.0,0.000186,6.799999999999999e-05,3
aMEM_10pct-i_2s,iota,medium,135,459000.0,0.00020066666666666667,6.291528696058958e-05,3
aMEM_10pct-i_2s,iota,medium,136,492000.0,0.00016700000000000002,1.8357559750685826e-05,3
aMEM_10pct-i_2s,iota,medium,137,524000.0,0.00016989999999999998,0.00016888377660391184,3
aMEM_10pct-i_2s,iota,medium,138,590000.0,0.00024166666666666664,0.00019213623638796856,3
aMEM_10pct-i_2s,iota,medium,139,655000.0,0.00022023333333333336,0.0001453714667097135,3
aMEM_10pct-i_2s,iota,medium,140,721000.0,0.00018486666666666664,0.0001726981567166637,3
aMEM_10pct-i_2s,iota,medium,141,786000.0,0.000241,9.628603221651622e-05,3
aMEM_10pct-i_2s,iota,medium,142,852000.0,0.00017703333333333334,0.00011949352841611688,3
aMEM_10pct-i_2s,iota,medium,143,918000.0,0.0002441666666666667,0.00019424490555310152,3
aMEM_10pct-i_2s,iota,medium,144,983000.0,0.000168,4.687216658103187e-05,3
aMEM_10pct-i_2s,iota,medium,145,1050000.0,0.00014076666666666665,0.00012147947700469134,3
aMEM_10pct-i_2s,iota,medium,146,1180000.0,0.00017299999999999998,4.582575694955841e-06,3
aMEM_10pct-i_2s,iota,medium,147,1310000.0,0.000242,9.738583059151881e-05,3
aMEM_10pct-i_2s,iota,medium,148,1440000.0,0.0001402,0.00012633732623417357,3
aMEM_10pct-i_2s,iota,medium,149,1570000.0,7.929999999999999e-05,3.1747283348343364e-05,3
aMEM_10pct-i_2s,iota,medium,150,1700000.0,0.00014854666666666667,0.00012306655326827567,3
aMEM_10pct-i_2s,iota,medium,151,1840000.0,0.00021610000000000002,0.0001457625809321446,3
aMEM_10pct-i_2s,iota,medium,152,1970000.0,0.00016633333333333333,5.216640042530568e-05,3
aMEM_10pct-i_2s,iota,medium,153,2100000.0,0.0003482333333333333,0.00025226427280400474,3
aMEM_10pct-i_2s,iota,medium,154,2360000.0,0.0005149999999999999,0.00025982494106609557,3
aMEM_10pct-i_2s,iota,medium,155,2620000.0,0.0005073333333333333,0.00018321117142066788,3
aMEM_10pct-i_2s,iota,medium,156,2880000.0,0.000484,0.00012932517156377562,3
aMEM_10pct-i_2s,iota,medium,157,3150000.0,0.0004279333333333333,0.00029871192365443555,3
aMEM_10pct-i_2s,iota,medium,158,3410000.0,0.0005600000000000001,0.00031093568466806766,3
aMEM_10pct-i_2s,iota,medium,159,3670000.0,0.00023526666666666668,0.0001517689471971567,3
aMEM_10pct-i_2s,iota,medium,160,3930000.0,0.00044966666666666663,0.000199480157743404,3
aMEM_10pct-i_2s,iota,medium,161,4190000.0,0.0,0.0,3
aMEM_10pct-i_2s,iota,medium,162,4720000.0,0.0,0.0,3
aMEM_10pct-i_2s,iota,medium,163,5240000.0,0.0,0.0,3
aMEM_10pct-i_2s,iota,medium,164,5770000.0,0.0,0.0,3
aMEM_10pct-i_2s,iota,medium,165,6290000.0,0.0,0.0,3
aMEM_10pct-i_2s,iota,medium,166,6820000.0,0.0,0.0,3
aMEM_10pct-i_2s,iota,medium,167,7340000.0,0.0,0.0,3
aMEM_10pct-i_2s,iota,medium,168,7860000.0,0.0,0.0,3
aMEM_10pct-i_2s,iota,medium,169,8390000.0,0.0,0.0,3
aMEM_10pct-i_2s,iota,medium,170,9440000.0,0.0,0.0,3
aMEM_10pct-i_2s,iota,medium,171,10500000.0,0.0,0.0,3
aMEM_10pct-i_2s,iota,medium,172,11500000.0,0.0,0.0,3
aMEM_10pct-i_2s,iota,medium,173,12600000.0,0.0,0.0,3
aMEM_10pct-i_2s,iota,medium,174,13600000.0,0.0,0.0,3
aMEM_10pct-i_2s,iota,medium,175,14700000.0,0.0,0.0,3
aMEM_10pct-i_2s,iota,medium,176,15700000.0,0.0,0.0,3
aMEM_10pct-i_2s,iota,medium,177,16800000.0,0.0,0.0,3
aMEM_10pct-i_2s,iota,medium,178,18900000.0,0.0,0.0,3
aMEM_10pct-i_2s,iota,medium,179,21000000.0,0.0,0.0,3
aMEM_10pct-i_2s,iota,medium,180,23100000.0,0.0,0.0,3
aMEM_10pct-i_2s,iota,medium,181,25200000.0,0.0,0.0,3
aMEM_10pct-i_2s,iota,medium,182,27300000.0,0.0,0.0,3
aMEM_10pct-i_2s,iota,medium,183,29400000.0,0.0,0.0,3
aMEM_10pct-i_2s,iota,medium,184,31500000.0,0.0,0.0,3
aMEM_10pct-i_2s,iota,medium,185,33600000.0,0.0,0.0,3
aMEM_10pct-i_2s,iota,medium,186,37700000.0,0.0,0.0,3
aMEM_10pct-i_2s,iota,medium,187,41900000.0,0.0,0.0,3
aMEM_10pct-i_2s,iota,medium,188,46100000.0,0.0,0.0,3
aMEM_10pct-i_2s,iota,medium,189,50300000.0,0.0,0.0,3
aMEM_10pct-i_2s,iota,medium,190,54500000.0,0.0,0.0,3
aMEM_10pct-i_2s,iota,medium,191,58700000.0,0.0,0.0,3
aMEM_10pct-i_2s,iota,medium,192,62900000.0,0.0,0.0,3
aMEM_10pct-k_1s,kappa,medium,1,0.5,0.7596666666666666,0.006806859285554077,3
aMEM_10pct-k_1s,kappa,medium,2,1.0,0.7566666666666667,0.0055075705472861225,3
aMEM_10pct-k_1s,kappa,medium,3,1.5,0.7426666666666666,0.0051316014394469115,3
aMEM_10pct-k_1s,kappa,medium,4,2.0,0.73,0.007937253933193769,3
aMEM_10pct-k_1s,kappa,medium,5,2.5,0.7173333333333334,0.0073711147958320416,3
aMEM_10pct-k_1s,kappa,medium,6,3.0,0.7033333333333333,0.004618802153516994,3
aMEM_10pct-k_1s,kappa,medium,7,3.5,0.6920000000000001,0.005291502622129107,3
aMEM_10pct-k_1s,kappa,medium,8,4.0,0.6796666666666668,0.008736894948054151,3
aMEM_10pct-k_1s,kappa,medium,9,4.5,0.6686666666666667,0.007571877794400388,3
aMEM_10pct-k_1s,kappa,medium,10,5.5,0.647,0.007937253933193758,3
aMEM_10pct-k_1s,kappa,medium,11,6.5,0.624,0.008717797887081354,3
aMEM_10pct-k_1s,kappa,medium,12,7.5,0.604,0.0079372539331938,3
aMEM_10pct-k_1s,kappa,medium,13,8.5,0.5856666666666667,0.008082903768654783,3
aMEM_10pct-k_1s,kappa,medium,14,9.5,0.5666666666666667,0.009712534856222258,3
aMEM_10pct-k_1s,kappa,medium,15,10.5,0.5503333333333335,0.009609023536933114,3
aMEM_10pct-k_1s,kappa,medium,16,11.5,0.5343333333333334,0.008326663997864522,3
aMEM_10pct-k_1s,kappa,medium,17,12.5,0.519,0.008544003745317566,3
aMEM_10pct-k_1s,kappa,medium,18,14.5,0.48966666666666664,0.010066445913694336,3
aMEM_10pct-k_1s,kappa,medium,19,16.5,0.46366666666666667,0.009504384952922162,3
aMEM_10pct-k_1s,kappa,medium,20,18.5,0.43966666666666665,0.00950438495292217,3
aMEM_10pct-k_1s,kappa,medium,21,20.5,0.417,0.010148891565092192,3
aMEM_10pct-k_1s,kappa,medium,22,22.5,0.39666666666666667,0.009073771725877467,3
aMEM_10pct-k_1s,kappa,medium,23,24.5,0.37766666666666665,0.009712534856222312,3
aMEM_10pct-k_1s,kappa,medium,24,26.5,0.36033333333333334,0.009018499505645804,3
aMEM_10pct-k_1s,kappa,medium,25,28.5,0.3446666666666667,0.009073771725877451,3
aMEM_10pct-k_1s,kappa,medium,26,32.5,0.316,0.009539392014169465,3
aMEM_10pct-k_1s,kappa,medium,27,36.5,0.29033333333333333,0.009609023536933029,3
aMEM_10pct-k_1s,kappa,medium,28,40.5,0.26766666666666666,0.00950438495292217,3
aMEM_10pct-k_1s,kappa,medium,29,44.5,0.249,0.009539392014169465,3
aMEM_10pct-k_1s,kappa,medium,30,48.5,0.2316666666666667,0.009073771725877451,3
aMEM_10pct-k_1s,kappa,medium,31,52.5,0.21533333333333335,0.009018499505645792,3
aMEM_10pct-k_1s,kappa,medium,32,56.5,0.20233333333333334,0.00901849950564579,3
aMEM_10pct-k_1s,kappa,medium,33,60.5,0.18966666666666665,0.00808290376865477,3
aMEM_10pct-k_1s,kappa,medium,34,68.5,0.16766666666666666,0.007505553499465118,3
aMEM_10pct-k_1s,kappa,medium,35,76.5,0.149,0.007549834435270756,3
aMEM_10pct-k_1s,kappa,medium,36,84.5,0.133,0.006557438524302007,3
aMEM_10pct-k_1s,kappa,medium,37,92.5,0.12,0.005291502622129176,3
aMEM_10pct-k_1s,kappa,medium,38,101.0,0.10866666666666668,0.006110100926607791,3
aMEM_10pct-k_1s,kappa,medium,39,109.0,0.09860000000000001,0.00517397332811061,3
aMEM_10pct-k_1s,kappa,medium,40,117.0,0.08983333333333333,0.004986314604327861,3
aMEM_10pct-k_1s,kappa,medium,41,125.0,0.08233333333333333,0.004301550108197435,3
aMEM_10pct-k_1s,kappa,medium,42,141.0,0.0693,0.003207802986469089,3
aMEM_10pct-k_1s,kappa,medium,43,157.0,0.05906666666666666,0.0029263173671584776,3
aMEM_10pct-k_1s,kappa,medium,44,173.0,0.05076666666666666,0.0026633312473917582,3
aMEM_10pct-k_1s,kappa,medium,45,189.0,0.0444,0.0025119713374160938,3
aMEM_10pct-k_1s,kappa,medium,46,205.0,0.0392,0.0023430749027719983,3
aMEM_10pct-k_1s,kappa,medium,47,221.0,0.03443333333333334,0.0024583192089989714,3
aMEM_10pct-k_1s,kappa,medium,48,237.0,0.030633333333333332,0.002454248017893326,3
aMEM_10pct-k_1s,kappa,medium,49,253.0,0.0276,0.0025238858928247924,3
aMEM_10pct-k_1s,kappa,medium,50,285.0,0.022833333333333334,0.002294195574342636,3
aMEM_10pct-k_1s,kappa,medium,51,317.0,0.019100000000000002,0.0016822603841260718,3
aMEM_10pct-k_1s,kappa,medium,52,349.0,0.015966666666666667,0.001803699901129157,3
aMEM_10pct-k_1s,kappa,medium,53,381.0,0.013633333333333336,0.001501110699893027,3
aMEM_10pct-k_1s,kappa,medium,54,413.0,0.011466666666666667,0.0013051181300301263,3
aMEM_10pct-k_1s,kappa,medium,55,445.0,0.009976666666666667,0.0010240279944090077,3
aMEM_10pct-k_1s,kappa,medium,56,477.0,0.00872,0.0009364293886887577,3
aMEM_10pct-k_1s,kappa,medium,57,509.0,0.0077866666666666666,0.0008083522334560188,3
aMEM_10pct-k_1s,kappa,medium,58,573.0,0.006010000000000001,0.0011151681487560521,3
aMEM_10pct-k_1s,kappa,medium,59,637.0,0.004776666666666666,0.0006401041581909413,3
aMEM_10pct-k_1s,kappa,medium,60,701.0,0.003923333333333333,0.000938740290673269,3
aMEM_10pct-k_1s,kappa,medium,61,765.0,0.00332,0.0009497894503520242,3
aMEM_10pct-k_1s,kappa,medium,62,829.0,0.002843333333333333,0.0008015817695864429,3
aMEM_10pct-k_1s,kappa,medium,63,893.0,0.00284,0.0010678483038334611,3
aMEM_10pct-k_1s,kappa,medium,64,957.0,0.0025266666666666666,0.0007044383105235926,3
aMEM_10pct-k_1s,kappa,medium,65,1020.0,0.002426666666666667,0.0005757024694521758,3
aMEM_10pct-k_1s,kappa,medium,66,1150.0,0.0018633333333333334,0.0003980368492154129,3
aMEM_10pct-k_1s,kappa,medium,67,1280.0,0.0016566666666666667,0.0005426171148547872,3
aMEM_10pct-k_1s,kappa,medium,68,1400.0,0.0014246666666666667,0.0009422405920641148,3
aMEM_10pct-k_1s,kappa,medium,69,1530.0,0.0017566666666666666,0.0005746593193652507,3
aMEM_10pct-k_1s,kappa,medium,70,1660.0,0.0017666666666666666,0.0009052255704150946,3
aMEM_10pct-k_1s,kappa,medium,71,1790.0,0.0021666666666666666,0.0008043216603656357,3
aMEM_10pct-k_1s,kappa,medium,72,1920.0,0.0016366666666666665,0.0006408067831517808,3
aMEM_10pct-k_1s,kappa,medium,73,2040.0,0.0016699999999999998,0.00040853396431630995,3
aMEM_10pct-k_1s,kappa,medium,74,2300.0,0.0012966666666666667,0.0006066575090883928,3
aMEM_10pct-k_1s,kappa,medium,75,2560.0,0.0012563333333333333,0.0007153952287605315,3
aMEM_10pct-k_1s,kappa,medium,76,2810.0,0.001436333333333333,0.0007589863854729763,3
aMEM_10pct-k_1s,kappa,medium,77,3070.0,0.00161,0.0004386342439892262,3
aMEM_10pct-k_1s,kappa,medium,78,3320.0,0.001726666666666667,0.00037978063843926193,3
aMEM_10pct-k_1s,kappa,medium,79,3580.0,0.0014600000000000001,0.00038974350539810153,3
aMEM_10pct-k_1s,kappa,medium,80,3840.0,0.0013193333333333332,0.0005571726243574188,3
aMEM_10pct-k_1s,kappa,medium,81,4090.0,0.0013300000000000002,0.00044192759587968706,3
aMEM_10pct-k_1s,kappa,medium,82,4600.0,0.0009916666666666665,0.0002460860283180118,3
aMEM_10pct-k_1s,kappa,medium,83,5120.0,0.001155,0.00017327723451163456,3
aMEM_10pct-k_1s,kappa,medium,84,5630.0,0.0010073333333333334,0.0005393573336233905,3
aMEM_10pct-k_1s,kappa,medium,85,6140.0,0.001165,0.0007975644174610599,3
aMEM_10pct-k_1s,kappa,medium,86,6650.0,0.0011563333333333332,0.0009733860145560615,3
aMEM_10pct-k_1s,kappa,medium,87,7160.0,0.0016366666666666667,0.0004691836882643442,3
aMEM_10pct-k_1s,kappa,medium,88,7680.0,0.0013656666666666667,0.0006218973655944632,3
aMEM_10pct-k_1s,kappa,medium,89,8190.0,0.0009776666666666666,0.0004980926955229652,3
aMEM_10pct-k_1s,kappa,medium,90,9210.0,0.0010133333333333333,0.00028172563485301324,3
aMEM_10pct-k_1s,kappa,medium,91,10200.0,0.0009473333333333333,0.0004709409021664325,3
aMEM_10pct-k_1s,kappa,medium,92,11300.0,0.0010876666666666667,0.0005703650877581247,3
aMEM_10pct-k_1s,kappa,medium,93,12300.0,0.001036,0.00043119717067717413,3
aMEM_10pct-k_1s,kappa,medium,94,13300.0,0.0011463333333333334,0.0006597896129322842,3
aMEM_10pct-k_1s,kappa,medium,95,14300.0,0.0010763333333333334,0.0005747698089960305,3
aMEM_10pct-k_1s,kappa,medium,96,15400.0,0.001057,0.000569279369027194,3
aMEM_10pct-k_1s,kappa,medium,97,16400.0,0.00099,0.0006039503290834438,3
aMEM_10pct-k_1s,kappa,medium,98,18400.0,0.0010373333333333335,0.0005025677400443978,3
aMEM_10pct-k_1s,kappa,medium,99,20500.0,0.0012563333333333335,0.0006411944582833926,3
aMEM_10pct-k_1s,kappa,medium,100,22500.0,0.0010693333333333334,0.0004324365078636786,3
aMEM_10pct-k_1s,kappa,medium,101,24600.0,0.0009913333333333334,0.0005304878258106715,3
aMEM_10pct-k_1s,kappa,medium,102,26600.0,0.0009166666666666666,0.0003031325342706278,3
aMEM_10pct-k_1s,kappa,medium,103,28700.0,0.0009939999999999999,0.0002892801410397886,3
aMEM_10pct-k_1s,kappa,medium,104,30700.0,0.0013366666666666666,0.00025006665778014737,3
aMEM_10pct-k_1s,kappa,medium,105,32800.0,0.0008283333333333334,0.00043643365284236883,3
aMEM_10pct-k_1s,kappa,medium,106,36900.0,0.0007356666666666666,0.00040528302867666845,3
aMEM_10pct-k_1s,kappa,medium,107,41000.0,0.000736,0.0006407464397091879,3
aMEM_10pct-k_1s,kappa,medium,108,45100.0,0.0007156666666666666,0.0005068533647252756,3
aMEM_10pct-k_1s,kappa,medium,109,49100.0,0.000533,0.00040893398000166234,3
aMEM_10pct-k_1s,kappa,medium,110,53200.0,0.000844,0.0003476506867532409,3
aMEM_10pct-k_1s,kappa,medium,111,57300.0,0.0007556666666666666,0.00031477981722679324,3
aMEM_10pct-k_1s,kappa,medium,112,61400.0,0.000778,0.00037025936855128997,3
aMEM_10pct-k_1s,kappa,medium,113,65500.0,0.0005636666666666666,0.00031588816586465107,3
aMEM_10pct-k_1s,kappa,medium,114,73700.0,0.000377,0.00024361650190411977,3
aMEM_10pct-k_1s,kappa,medium,115,81900.0,0.00040099999999999994,0.00012539138726403817,3
aMEM_10pct-k_1s,kappa,medium,116,90100.0,0.00037466666666666665,0.0003548595966482143,3
aMEM_10pct-k_1s,kappa,medium,117,98300.0,0.00040599999999999995,0.00014473078456223474,3
aMEM_10pct-k_1s,kappa,medium,118,106000.0,0.000422,0.0001669640679906907,3
aMEM_10pct-k_1s,kappa,medium,119,115000.0,0.00034533333333333334,0.00014130227646196408,3
aMEM_10pct-k_1s,kappa,medium,120,123000.0,0.0002866666666666667,9.798639361326312e-05,3
aMEM_10pct-k_1s,kappa,medium,121,131000.0,0.00024166666666666664,0.00010366452302178085,3
aMEM_10pct-k_1s,kappa,medium,122,147000.0,0.000187,3.0643106892089125e-05,3
aMEM_10pct-k_1s,kappa,medium,123,164000.0,0.00013486666666666665,3.8843961349652954e-05,3
aMEM_10pct-k_1s,kappa,medium,124,180000.0,0.00015110000000000001,7.248468803823329e-05,3
aMEM_10pct-k_1s,kappa,medium,125,197000.0,0.0001322,8.563714147494648e-05,3
aMEM_10pct-k_1s,kappa,medium,126,213000.0,9.756666666666668e-05,3.4166406503074526e-05,3
aMEM_10pct-k_1s,kappa,medium,127,229000.0,0.00010776666666666667,6.557258065177345e-05,3
aMEM_10pct-k_1s,kappa,medium,128,246000.0,0.0001157,3.084752826402789e-05,3
aMEM_10pct-k_1s,kappa,medium,129,262000.0,0.000155,5.002999100539595e-05,3
aMEM_10pct-k_1s,kappa,medium,130,295000.0,0.00010409999999999998,0.00012549545808514346,3
aMEM_10pct-k_1s,kappa,medium,131,328000.0,8.256666666666666e-05,6.655827020989452e-05,3
aMEM_10pct-k_1s,kappa,medium,132,360000.0,0.00022663333333333333,0.00016681487743403867,3
aMEM_10pct-k_1s,kappa,medium,133,393000.0,0.0001918,0.00010623050409369241,3
aMEM_10pct-k_1s,kappa,medium,134,426000.0,0.00029966666666666667,0.0001572079302495053,3
aMEM_10pct-k_1s,kappa,medium,135,459000.0,0.0003156666666666666,0.00017545464751135358,3
aMEM_10pct-k_1s,kappa,medium,136,492000.0,0.0003385666666666667,0.00030179622816286713,3
aMEM_10pct-k_1s,kappa,medium,137,524000.0,0.00022026666666666666,0.00012810079364833514,3
aMEM_10pct-k_1s,kappa,medium,138,590000.0,0.000257,0.00016544787698849448,3
aMEM_10pct-k_1s,kappa,medium,139,655000.0,0.0002202333333333333,0.00018875159160476856,3
aMEM_10pct-k_1s,kappa,medium,140,721000.0,0.000292,8.412490713219244e-05,3
aMEM_10pct-k_1s,kappa,medium,141,786000.0,0.000306,0.0002664451162997738,3
aMEM_10pct-k_1s,kappa,medium,142,852000.0,0.00022226666666666668,0.0001292726318032295,3
aMEM_10pct-k_1s,kappa,medium,143,918000.0,0.000246,5.655970296951708e-05,3
aMEM_10pct-k_1s,kappa,medium,144,983000.0,0.00018313333333333333,0.00014315604539569165,3
aMEM_10pct-k_1s,kappa,medium,145,1050000.0,0.00030166666666666666,0.0001776353943709793,3
aMEM_10pct-k_1s,kappa,medium,146,1180000.0,0.00025633333333333335,9.46273392489366e-05,3
aMEM_10pct-k_1s,kappa,medium,147,1310000.0,0.00029800000000000003,0.00014377412840980815,3
aMEM_10pct-k_1s,kappa,medium,148,1440000.0,0.0004523333333333333,0.00033868766339111516,3
aMEM_10pct-k_1s,kappa,medium,149,1570000.0,0.00032,0.00021392288330143643,3
aMEM_10pct-k_1s,kappa,medium,150,1700000.0,0.0003593333333333333,0.00015898532427030283,3
aMEM_10pct-k_1s,kappa,medium,151,1840000.0,0.0004023333333333333,0.0002934779946321927,3
aMEM_10pct-k_1s,kappa,medium,152,1970000.0,0.0002986666666666667,7.718376340483362e-05,3
aMEM_10pct-k_1s,kappa,medium,153,2100000.0,0.00037933333333333336,0.00010163332786706009,3
aMEM_10pct-k_1s,kappa,medium,154,2360000.0,0.000454,5.950630218724736e-05,3
aMEM_10pct-k_1s,kappa,medium,155,2620000.0,0.0003916666666666667,0.0002170860044621332,3
aMEM_10pct-k_1s,kappa,medium,156,2880000.0,0.0004229,0.00037118193652170095,3
aMEM_10pct-k_1s,kappa,medium,157,3150000.0,0.00031766666666666667,5.186842327788009e-05,3
aMEM_10pct-k_1s,kappa,medium,158,3410000.0,0.000451,0.00018232114523554304,3
aMEM_10pct-k_1s,kappa,medium,159,3670000.0,0.00043766666666666666,0.00024584615785757833,3
aMEM_10pct-k_1s,kappa,medium,160,3930000.0,0.00029866666666666664,6.388531390964073e-05,3
aMEM_10pct-k_1s,kappa,medium,161,4190000.0,0.0,0.0,3
aMEM_10pct-k_1s,kappa,medium,162,4720000.0,0.0,0.0,3
aMEM_10pct-k_1s,kappa,medium,163,5240000.0,0.0,0.0,3
aMEM_10pct-k_1s,kappa,medium,164,5770000.0,0.0,0.0,3
aMEM_10pct-k_1s,kappa,medium,165,6290000.0,0.0,0.0,3
aMEM_10pct-k_1s,kappa,medium,166,6820000.0,0.0,0.0,3
aMEM_10pct-k_1s,kappa,medium,167,7340000.0,0.0,0.0,3
