Sample_Name,point_index,correlation_value,delay_time_s
L_3S-35ug_mL 3,22,0.442,22.5
L_3S-35ug_mL 3,23,0.441,24.5
L_3S-35ug_mL 3,24,0.443,26.5
L_3S-35ug_mL 3,25,0.441,28.5
L_3S-35ug_mL 3,26,0.438,32.5
L_3S-35ug_mL 3,27,0.435,36.5
L_3S-35ug_mL 3,28,0.43,40.5
L_3S-35ug_mL 3,29,0.427,44.5
L_3S-35ug_mL 3,30,0.426,48.5
L_3S-35ug_mL 3,31,0.424,52.5
L_3S-35ug_mL 3,32,0.42,56.5
L_3S-35ug_mL 3,33,0.42,60.5
L_3S-35ug_mL 3,34,0.414,68.5
L_3S-35ug_mL 3,35,0.408,76.5
L_3S-35ug_mL 3,36,0.406,84.5
L_3S-35ug_mL 3,37,0.403,92.5
L_3S-35ug_mL 3,38,0.398,101.0
L_3S-35ug_mL 3,39,0.395,109.0
L_3S-35ug_mL 3,40,0.39,117.0
L_3S-35ug_mL 3,41,0.387,125.0
L_3S-35ug_mL 3,42,0.38,141.0
L_3S-35ug_mL 3,43,0.374,157.0
L_3S-35ug_mL 3,44,0.369,173.0
L_3S-35ug_mL 3,45,0.364,189.0
L_3S-35ug_mL 3,46,0.358,205.0
L_3S-35ug_mL 3,47,0.353,221.0
L_3S-35ug_mL 3,48,0.347,237.0
L_3S-35ug_mL 3,49,0.343,253.0
L_3S-35ug_mL 3,50,0.334,285.0
L_3S-35ug_mL 3,51,0.325,317.0
L_3S-35ug_mL 3,52,0.317,349.0
L_3S-35ug_mL 3,53,0.31,381.0
L_3S-35ug_mL 3,54,0.303,413.0
L_3S-35ug_mL 3,55,0.296,445.0
L_3S-35ug_mL 3,56,0.289,477.0
L_3S-35ug_mL 3,57,0.282,509.0
L_3S-35ug_mL 3,58,0.271,573.0
L_3S-35ug_mL 3,59,0.261,637.0
L_3S-35ug_mL 3,60,0.25,701.0
L_3S-35ug_mL 3,61,0.24,765.0
L_3S-35ug_mL 3,62,0.231,829.0
L_3S-35ug_mL 3,63,0.222,893.0
L_3S-35ug_mL 3,64,0.214,957.0
L_3S-35ug_mL 3,65,0.205,1020.0
L_3S-35ug_mL 3,66,0.19,1150.0
L_3S-35ug_mL 3,67,0.177,1280.0
L_3S-35ug_mL 3,68,0.164,1400.0
L_3S-35ug_mL 3,69,0.153,1530.0
L_3S-35ug_mL 3,70,0.142,1660.0
L_3S-35ug_mL 3,71,0.132,1790.0
L_3S-35ug_mL 3,72,0.123,1920.0
L_3S-35ug_mL 3,73,0.115,2040.0
L_3S-35ug_mL 3,74,0.0987,2300.0
L_3S-35ug_mL 3,75,0.086,2560.0
L_3S-35ug_mL 3,76,0.076,2810.0
L_3S-35ug_mL 3,77,0.0678,3070.0
L_3S-35ug_mL 3,78,0.0611,3320.0
L_3S-35ug_mL 3,79,0.0556,3580.0
L_3S-35ug_mL 3,80,0.0523,3840.0
L_3S-35ug_mL 3,81,0.0504,4090.0
L_3S-35ug_mL 3,82,0.0474,4600.0
L_3S-35ug_mL 3,83,0.0466,5120.0
L_3S-35ug_mL 3,84,0.0478,5630.0
L_3S-35ug_mL 3,85,0.049,6140.0
L_3S-35ug_mL 3,86,0.0501,6650.0
L_3S-35ug_mL 3,87,0.0505,7160.0
L_3S-35ug_mL 3,88,0.0495,7680.0
L_3S-35ug_mL 3,89,0.0478,8190.0
L_3S-35ug_mL 3,90,0.0439,9210.0
L_3S-35ug_mL 3,91,0.0409,10200.0
L_3S-35ug_mL 3,92,0.0387,11300.0
L_3S-35ug_mL 3,93,0.038,12300.0
L_3S-35ug_mL 3,94,0.0378,13300.0
L_3S-35ug_mL 3,95,0.0371,14300.0
L_3S-35ug_mL 3,96,0.0374,15400.0
L_3S-35ug_mL 3,97,0.0356,16400.0
L_3S-35ug_mL 3,98,0.0356,18400.0
L_3S-35ug_mL 3,99,0.0351,20500.0
L_3S-35ug_mL 3,100,0.0354,22500.0
L_3S-35ug_mL 3,101,0.0377,24600.0
L_3S-35ug_mL 3,102,0.0357,26600.0
L_3S-35ug_mL 3,103,0.033,28700.0
L_3S-35ug_mL 3,104,0.0328,30700.0
L_3S-35ug_mL 3,105,0.0308,32800.0
L_3S-35ug_mL 3,106,0.0294,36900.0
L_3S-35ug_mL 3,107,0.0313,41000.0
L_3S-35ug_mL 3,108,0.0312,45100.0
L_3S-35ug_mL 3,109,0.031,49100.0
L_3S-35ug_mL 3,110,0.031,53200.0
L_3S-35ug_mL 3,111,0.0313,57300.0
L_3S-35ug_mL 3,112,0.0282,61400.0
L_3S-35ug_mL 3,113,0.0277,65500.0
L_3S-35ug_mL 3,114,0.0263,73700.0
L_3S-35ug_mL 3,115,0.0266,81900.0
L_3S-35ug_mL 3,116,0.0255,90100.0
L_3S-35ug_mL 3,117,0.0253,98300.0
L_3S-35ug_mL 3,118,0.0261,106000.0
L_3S-35ug_mL 3,119,0.0242,115000.0
L_3S-35ug_mL 3,120,0.0242,123000.0
L_3S-35ug_mL 3,121,0.0244,131000.0
L_3S-35ug_mL 3,122,0.0234,147000.0
L_3S-35ug_mL 3,123,0.0219,164000.0
L_3S-35ug_mL 3,124,0.0202,180000.0
L_3S-35ug_mL 3,125,0.0224,197000.0
L_3S-35ug_mL 3,126,0.0216,213000.0
L_3S-35ug_mL 3,127,0.0201,229000.0
L_3S-35ug_mL 3,128,0.0191,246000.0
L_3S-35ug_mL 3,129,0.0177,262000.0
L_3S-35ug_mL 3,130,0.0161,295000.0
L_3S-35ug_mL 3,131,0.0161,328000.0
L_3S-35ug_mL 3,132,0.0132,360000.0
L_3S-35ug_mL 3,133,0.0131,393000.0
L_3S-35ug_mL 3,134,0.013,426000.0
L_3S-35ug_mL 3,135,0.0132,459000.0
L_3S-35ug_mL 3,136,0.011,492000.0
L_3S-35ug_mL 3,137,0.0108,524000.0
L_3S-35ug_mL 3,138,0.00996,590000.0
L_3S-35ug_mL 3,139,0.0105,655000.0
L_3S-35ug_mL 3,140,0.00972,721000.0
L_3S-35ug_mL 3,141,0.00729,786000.0
L_3S-35ug_mL 3,142,0.00726,852000.0
L_3S-35ug_mL 3,143,0.00562,918000.0
L_3S-35ug_mL 3,144,0.00548,983000.0
L_3S-35ug_mL 3,145,0.00421,1050000.0
L_3S-35ug_mL 3,146,0.00378,1180000.0
L_3S-35ug_mL 3,147,0.0033,1310000.0
L_3S-35ug_mL 3,148,0.00288,1440000.0
L_3S-35ug_mL 3,149,0.00219,1570000.0
L_3S-35ug_mL 3,150,0.00253,1700000.0
L_3S-35ug_mL 3,151,0.00193,1840000.0
L_3S-35ug_mL 3,152,0.00247,1970000.0
L_3S-35ug_mL 3,153,0.00278,2100000.0
L_3S-35ug_mL 3,154,0.00338,2360000.0
L_3S-35ug_mL 3,155,0.00364,2620000.0
L_3S-35ug_mL 3,156,0.00236,2880000.0
L_3S-35ug_mL 3,157,0.00242,3150000.0
L_3S-35ug_mL 3,158,0.00146,3410000.0
L_3S-35ug_mL 3,159,0.00074,3670000.0
L_3S-35ug_mL 3,160,0.00109,3930000.0
L_3S-35ug_mL 3,161,0.0,4190000.0
L_3S-35ug_mL 3,162,0.0,4720000.0
L_3S-35ug_mL 3,163,0.0,5240000.0
L_3S-35ug_mL 3,164,0.0,5770000.0
L_3S-35ug_mL 3,165,0.0,6290000.0
L_3S-35ug_mL 3,166,0.0,6820000.0
L_3S-35ug_mL 3,167,0.0,7340000.0
L_3S-35ug_mL 3,168,0.0,7860000.0
L_3S-35ug_mL 3,169,0.0,8390000.0
L_3S-35ug_mL 3,170,0.0,9440000.0
L_3S-35ug_mL 3,171,0.0,10500000.0
L_3S-35ug_mL 3,172,0.0,11500000.0
L_3S-35ug_mL 3,173,0.0,12600000.0
L_3S-35ug_mL 3,174,0.0,13600000.0
L_3S-35ug_mL 3,175,0.0,14700000.0
L_3S-35ug_mL 3,176,0.0,15700000.0
L_3S-35ug_mL 3,177,0.0,16800000.0
L_3S-35ug_mL 3,178,0.0,18900000.0
L_3S-35ug_mL 3,179,0.0,21000000.0
L_3S-35ug_mL 3,180,0.0,23100000.0
L_3S-35ug_mL 3,181,0.0,25200000.0
L_3S-35ug_mL 3,182,0.0,27300000.0
L_3S-35ug_mL 3,183,0.0,29400000.0
L_3S-35ug_mL 3,184,0.0,31500000.0
L_3S-35ug_mL 3,185,0.0,33600000.0
L_3S-35ug_mL 3,186,0.0,37700000.0
L_3S-35ug_mL 3,187,0.0,41900000.0
L_3S-35ug_mL 3,188,0.0,46100000.0
L_3S-35ug_mL 3,189,0.0,50300000.0
L_3S-35ug_mL 3,190,0.0,54500000.0
L_3S-35ug_mL 3,191,0.0,58700000.0
L_3S-35ug_mL 3,192,0.0,62900000.0
i_2S-20ug_mL-mean,1,1.17,0.5
i_2S-20ug_mL-mean,2,1.18,1.0
i_2S-20ug_mL-mean,3,1.17,1.5
i_2S-20ug_mL-mean,4,1.17,2.0
i_2S-20ug_mL-mean,5,1.17,2.5
i_2S-20ug_mL-mean,6,1.17,3.0
i_2S-20ug_mL-mean,7,1.17,3.5
i_2S-20ug_mL-mean,8,1.17,4.0
i_2S-20ug_mL-mean,9,1.16,4.5
i_2S-20ug_mL-mean,10,1.17,5.5
i_2S-20ug_mL-mean,11,1.16,6.5
i_2S-20ug_mL-mean,12,1.17,7.5
i_2S-20ug_mL-mean,13,1.16,8.5
i_2S-20ug_mL-mean,14,1.16,9.5
i_2S-20ug_mL-mean,15,1.16,10.5
i_2S-20ug_mL-mean,16,1.16,11.5
i_2S-20ug_mL-mean,17,1.16,12.5
i_2S-20ug_mL-mean,18,1.15,14.5
i_2S-20ug_mL-mean,19,1.16,16.5
i_2S-20ug_mL-mean,20,1.15,18.5
i_2S-20ug_mL-mean,21,1.15,20.5
i_2S-20ug_mL-mean,22,1.15,22.5
i_2S-20ug_mL-mean,23,1.15,24.5
i_2S-20ug_mL-mean,24,1.14,26.5
i_2S-20ug_mL-mean,25,1.14,28.5
i_2S-20ug_mL-mean,26,1.14,32.5
i_2S-20ug_mL-mean,27,1.13,36.5
i_2S-20ug_mL-mean,28,1.13,40.5
i_2S-20ug_mL-mean,29,1.13,44.5
i_2S-20ug_mL-mean,30,1.12,48.5
i_2S-20ug_mL-mean,31,1.12,52.5
i_2S-20ug_mL-mean,32,1.12,56.5
i_2S-20ug_mL-mean,33,1.12,60.5
i_2S-20ug_mL-mean,34,1.11,68.5
i_2S-20ug_mL-mean,35,1.11,76.5
i_2S-20ug_mL-mean,36,1.1,84.5
i_2S-20ug_mL-mean,37,1.09,92.5
i_2S-20ug_mL-mean,38,1.09,101.0
i_2S-20ug_mL-mean,39,1.08,109.0
i_2S-20ug_mL-mean,40,1.08,117.0
i_2S-20ug_mL-mean,41,1.08,125.0
i_2S-20ug_mL-mean,42,1.07,141.0
i_2S-20ug_mL-mean,43,1.06,157.0
i_2S-20ug_mL-mean,44,1.05,173.0
i_2S-20ug_mL-mean,45,1.04,189.0
i_2S-20ug_mL-mean,46,1.04,205.0
i_2S-20ug_mL-mean,47,1.03,221.0
i_2S-20ug_mL-mean,48,1.02,237.0
i_2S-20ug_mL-mean,49,1.01,253.0
i_2S-20ug_mL-mean,50,1.0,285.0
i_2S-20ug_mL-mean,51,0.989,317.0
i_2S-20ug_mL-mean,52,0.978,349.0
i_2S-20ug_mL-mean,53,0.968,381.0
i_2S-20ug_mL-mean,54,0.958,413.0
i_2S-20ug_mL-mean,55,0.948,445.0
i_2S-20ug_mL-mean,56,0.939,477.0
i_2S-20ug_mL-mean,57,0.932,509.0
i_2S-20ug_mL-mean,58,0.915,573.0
i_2S-20ug_mL-mean,59,0.9,637.0
i_2S-20ug_mL-mean,60,0.886,701.0
i_2S-20ug_mL-mean,61,0.874,765.0
i_2S-20ug_mL-mean,62,0.861,829.0
i_2S-20ug_mL-mean,63,0.849,893.0
i_2S-20ug_mL-mean,64,0.838,957.0
i_2S-20ug_mL-mean,65,0.828,1020.0
i_2S-20ug_mL-mean,66,0.81,1150.0
i_2S-20ug_mL-mean,67,0.793,1280.0
i_2S-20ug_mL-mean,68,0.778,1400.0
i_2S-20ug_mL-mean,69,0.766,1530.0
i_2S-20ug_mL-mean,70,0.755,1660.0
i_2S-20ug_mL-mean,71,0.745,1790.0
i_2S-20ug_mL-mean,72,0.736,1920.0
i_2S-20ug_mL-mean,73,0.729,2040.0
i_2S-20ug_mL-mean,74,0.714,2300.0
i_2S-20ug_mL-mean,75,0.702,2560.0
i_2S-20ug_mL-mean,76,0.693,2810.0
i_2S-20ug_mL-mean,77,0.685,3070.0
i_2S-20ug_mL-mean,78,0.678,3320.0
i_2S-20ug_mL-mean,79,0.673,3580.0
i_2S-20ug_mL-mean,80,0.666,3840.0
i_2S-20ug_mL-mean,81,0.659,4090.0
i_2S-20ug_mL-mean,82,0.645,4600.0
i_2S-20ug_mL-mean,83,0.632,5120.0
i_2S-20ug_mL-mean,84,0.618,5630.0
i_2S-20ug_mL-mean,85,0.606,6140.0
i_2S-20ug_mL-mean,86,0.598,6650.0
i_2S-20ug_mL-mean,87,0.591,7160.0
i_2S-20ug_mL-mean,88,0.582,7680.0
i_2S-20ug_mL-mean,89,0.571,8190.0
i_2S-20ug_mL-mean,90,0.553,9210.0
i_2S-20ug_mL-mean,91,0.54,10200.0
i_2S-20ug_mL-mean,92,0.529,11300.0
i_2S-20ug_mL-mean,93,0.518,12300.0
i_2S-20ug_mL-mean,94,0.508,13300.0
i_2S-20ug_mL-mean,95,0.501,14300.0
i_2S-20ug_mL-mean,96,0.492,15400.0
i_2S-20ug_mL-mean,97,0.485,16400.0
i_2S-20ug_mL-mean,98,0.473,18400.0
i_2S-20ug_mL-mean,99,0.469,20500.0
i_2S-20ug_mL-mean,100,0.46,22500.0
i_2S-20ug_mL-mean,101,0.452,24600.0
i_2S-20ug_mL-mean,102,0.443,26600.0
i_2S-20ug_mL-mean,103,0.435,28700.0
i_2S-20ug_mL-mean,104,0.425,30700.0
i_2S-20ug_mL-mean,105,0.416,32800.0
i_2S-20ug_mL-mean,106,0.402,36900.0
i_2S-20ug_mL-mean,107,0.383,41000.0
i_2S-20ug_mL-mean,108,0.359,45100.0
i_2S-20ug_mL-mean,109,0.337,49100.0
i_2S-20ug_mL-mean,110,0.311,53200.0
i_2S-20ug_mL-mean,111,0.289,57300.0
i_2S-20ug_mL-mean,112,0.275,61400.0
i_2S-20ug_mL-mean,113,0.259,65500.0
i_2S-20ug_mL-mean,114,0.24,73700.0
i_2S-20ug_mL-mean,115,0.214,81900.0
i_2S-20ug_mL-mean,116,0.191,90100.0
i_2S-20ug_mL-mean,117,0.165,98300.0
i_2S-20ug_mL-mean,118,0.137,106000.0
i_2S-20ug_mL-mean,119,0.118,115000.0
i_2S-20ug_mL-mean,120,0.102,123000.0
i_2S-20ug_mL-mean,121,0.0886,131000.0
i_2S-20ug_mL-mean,122,0.0662,147000.0
i_2S-20ug_mL-mean,123,0.0474,164000.0
i_2S-20ug_mL-mean,124,0.0358,180000.0
i_2S-20ug_mL-mean,125,0.0268,197000.0
i_2S-20ug_mL-mean,126,0.0218,213000.0
i_2S-20ug_mL-mean,127,0.0184,229000.0
i_2S-20ug_mL-mean,128,0.0167,246000.0
i_2S-20ug_mL-mean,129,0.0131,262000.0
i_2S-20ug_mL-mean,130,0.00824,295000.0
i_2S-20ug_mL-mean,131,0.00316,328000.0
i_2S-20ug_mL-mean,132,0.00186,360000.0
i_2S-20ug_mL-mean,133,0.00206,393000.0
i_2S-20ug_mL-mean,134,0.00224,426000.0
i_2S-20ug_mL-mean,135,0.00282,459000.0
i_2S-20ug_mL-mean,136,0.00249,492000.0
i_2S-20ug_mL-mean,137,0.00811,524000.0
i_2S-20ug_mL-mean,138,0.0117,590000.0
i_2S-20ug_mL-mean,139,0.0125,655000.0
i_2S-20ug_mL-mean,140,0.0148,721000.0
i_2S-20ug_mL-mean,141,0.00827,786000.0
i_2S-20ug_mL-mean,142,0.0139,852000.0
i_2S-20ug_mL-mean,143,0.0176,918000.0
i_2S-20ug_mL-mean,144,0.0118,983000.0
i_2S-20ug_mL-mean,145,0.00716,1050000.0
i_2S-20ug_mL-mean,146,0.0107,1180000.0
i_2S-20ug_mL-mean,147,0.00555,1310000.0
i_2S-20ug_mL-mean,148,0.0108,1440000.0
i_2S-20ug_mL-mean,149,0.0169,1570000.0
i_2S-20ug_mL-mean,150,0.0133,1700000.0
i_2S-20ug_mL-mean,151,0.00591,1840000.0
i_2S-20ug_mL-mean,152,0.00784,1970000.0
i_2S-20ug_mL-mean,153,0.00805,2100000.0
i_2S-20ug_mL-mean,154,0.00414,2360000.0
i_2S-20ug_mL-mean,155,0.00609,2620000.0
i_2S-20ug_mL-mean,156,0.0126,2880000.0
i_2S-20ug_mL-mean,157,0.0116,3150000.0
i_2S-20ug_mL-mean,158,0.00747,3410000.0
i_2S-20ug_mL-mean,159,0.00614,3670000.0
i_2S-20ug_mL-mean,160,0.00747,3930000.0
i_2S-20ug_mL-mean,161,0.0,4190000.0
i_2S-20ug_mL-mean,162,0.0,4720000.0
i_2S-20ug_mL-mean,163,0.0,5240000.0
i_2S-20ug_mL-mean,164,0.0,5770000.0
i_2S-20ug_mL-mean,165,0.0,6290000.0
i_2S-20ug_mL-mean,166,0.0,6820000.0
i_2S-20ug_mL-mean,167,0.0,7340000.0
i_2S-20ug_mL-mean,168,0.0,7860000.0
i_2S-20ug_mL-mean,169,0.0,8390000.0
i_2S-20ug_mL-mean,170,0.0,9440000.0
i_2S-20ug_mL-mean,171,0.0,10500000.0
i_2S-20ug_mL-mean,172,0.0,11500000.0
i_2S-20ug_mL-mean,173,0.0,12600000.0
i_2S-20ug_mL-mean,174,0.0,13600000.0
i_2S-20ug_mL-mean,175,0.0,14700000.0
i_2S-20ug_mL-mean,176,0.0,15700000.0
i_2S-20ug_mL-mean,177,0.0,16800000.0
i_2S-20ug_mL-mean,178,0.0,18900000.0
i_2S-20ug_mL-mean,179,0.0,21000000.0
i_2S-20ug_mL-mean,180,0.0,23100000.0
i_2S-20ug_mL-mean,181,0.0,25200000.0
i_2S-20ug_mL-mean,182,0.0,27300000.0
i_2S-20ug_mL-mean,183,0.0,29400000.0
i_2S-20ug_mL-mean,184,0.0,31500000.0
i_2S-20ug_mL-mean,185,0.0,33600000.0
i_2S-20ug_mL-mean,186,0.0,37700000.0
i_2S-20ug_mL-mean,187,0.0,41900000.0
i_2S-20ug_mL-mean,188,0.0,46100000.0
i_2S-20ug_mL-mean,189,0.0,50300000.0
i_2S-20ug_mL-mean,190,0.0,54500000.0
i_2S-20ug_mL-mean,191,0.0,58700000.0
i_2S-20ug_mL-mean,192,0.0,62900000.0
L_3S-35ug_mL-mean,1,0.666,0.5
L_3S-35ug_mL-mean,2,0.671,1.0
L_3S-35ug_mL-mean,3,0.658,1.5
L_3S-35ug_mL-mean,4,0.667,2.0
L_3S-35ug_mL-mean,5,0.658,2.5
L_3S-35ug_mL-mean,6,0.666,3.0
L_3S-35ug_mL-mean,7,0.665,3.5
L_3S-35ug_mL-mean,8,0.658,4.0
L_3S-35ug_mL-mean,9,0.66,4.5
L_3S-35ug_mL-mean,10,0.656,5.5
L_3S-35ug_mL-mean,11,0.664,6.5
L_3S-35ug_mL-mean,12,0.656,7.5
L_3S-35ug_mL-mean,13,0.656,8.5
L_3S-35ug_mL-mean,14,0.654,9.5
L_3S-35ug_mL-mean,15,0.651,10.5
L_3S-35ug_mL-mean,16,0.656,11.5
L_3S-35ug_mL-mean,17,0.653,12.5
L_3S-35ug_mL-mean,18,0.646,14.5
L_3S-35ug_mL-mean,19,0.642,16.5
L_3S-35ug_mL-mean,20,0.642,18.5
L_3S-35ug_mL-mean,21,0.641,20.5
L_3S-35ug_mL-mean,22,0.641,22.5
L_3S-35ug_mL-mean,23,0.64,24.5
L_3S-35ug_mL-mean,24,0.636,26.5
L_3S-35ug_mL-mean,25,0.634,28.5
L_3S-35ug_mL-mean,26,0.633,32.5
L_3S-35ug_mL-mean,27,0.628,36.5
L_3S-35ug_mL-mean,28,0.626,40.5
L_3S-35ug_mL-mean,29,0.622,44.5
L_3S-35ug_mL-mean,30,0.623,48.5
L_3S-35ug_mL-mean,31,0.618,52.5
L_3S-35ug_mL-mean,32,0.615,56.5
L_3S-35ug_mL-mean,33,0.613,60.5
L_3S-35ug_mL-mean,34,0.607,68.5
L_3S-35ug_mL-mean,35,0.604,76.5
L_3S-35ug_mL-mean,36,0.599,84.5
L_3S-35ug_mL-mean,37,0.596,92.5
L_3S-35ug_mL-mean,38,0.591,101.0
L_3S-35ug_mL-mean,39,0.586,109.0
L_3S-35ug_mL-mean,40,0.583,117.0
L_3S-35ug_mL-mean,41,0.579,125.0
L_3S-35ug_mL-mean,42,0.572,141.0
L_3S-35ug_mL-mean,43,0.565,157.0
L_3S-35ug_mL-mean,44,0.558,173.0
L_3S-35ug_mL-mean,45,0.551,189.0
L_3S-35ug_mL-mean,46,0.546,205.0
L_3S-35ug_mL-mean,47,0.541,221.0
L_3S-35ug_mL-mean,48,0.535,237.0
L_3S-35ug_mL-mean,49,0.529,253.0
L_3S-35ug_mL-mean,50,0.519,285.0
L_3S-35ug_mL-mean,51,0.509,317.0
L_3S-35ug_mL-mean,52,0.5,349.0
L_3S-35ug_mL-mean,53,0.492,381.0
L_3S-35ug_mL-mean,54,0.485,413.0
L_3S-35ug_mL-mean,55,0.477,445.0
L_3S-35ug_mL-mean,56,0.47,477.0
L_3S-35ug_mL-mean,57,0.463,509.0
L_3S-35ug_mL-mean,58,0.449,573.0
L_3S-35ug_mL-mean,59,0.436,637.0
L_3S-35ug_mL-mean,60,0.425,701.0
L_3S-35ug_mL-mean,61,0.414,765.0
L_3S-35ug_mL-mean,62,0.403,829.0
L_3S-35ug_mL-mean,63,0.393,893.0
L_3S-35ug_mL-mean,64,0.384,957.0
L_3S-35ug_mL-mean,65,0.375,1020.0
L_3S-35ug_mL-mean,66,0.359,1150.0
L_3S-35ug_mL-mean,67,0.344,1280.0
L_3S-35ug_mL-mean,68,0.33,1400.0
L_3S-35ug_mL-mean,69,0.317,1530.0
L_3S-35ug_mL-mean,70,0.305,1660.0
L_3S-35ug_mL-mean,71,0.295,1790.0
L_3S-35ug_mL-mean,72,0.285,1920.0
L_3S-35ug_mL-mean,73,0.276,2040.0
L_3S-35ug_mL-mean,74,0.26,2300.0
L_3S-35ug_mL-mean,75,0.246,2560.0
L_3S-35ug_mL-mean,76,0.235,2810.0
L_3S-35ug_mL-mean,77,0.225,3070.0
L_3S-35ug_mL-mean,78,0.217,3320.0
L_3S-35ug_mL-mean,79,0.21,3580.0
L_3S-35ug_mL-mean,80,0.205,3840.0
L_3S-35ug_mL-mean,81,0.2,4090.0
L_3S-35ug_mL-mean,82,0.193,4600.0
L_3S-35ug_mL-mean,83,0.188,5120.0
L_3S-35ug_mL-mean,84,0.183,5630.0
L_3S-35ug_mL-mean,85,0.181,6140.0
L_3S-35ug_mL-mean,86,0.179,6650.0
L_3S-35ug_mL-mean,87,0.178,7160.0
L_3S-35ug_mL-mean,88,0.177,7680.0
L_3S-35ug_mL-mean,89,0.176,8190.0
L_3S-35ug_mL-mean,90,0.173,9210.0
L_3S-35ug_mL-mean,91,0.171,10200.0
L_3S-35ug_mL-mean,92,0.169,11300.0
L_3S-35ug_mL-mean,93,0.166,12300.0
L_3S-35ug_mL-mean,94,0.167,13300.0
L_3S-35ug_mL-mean,95,0.169,14300.0
L_3S-35ug_mL-mean,96,0.168,15400.0
L_3S-35ug_mL-mean,97,0.165,16400.0
L_3S-35ug_mL-mean,98,0.16,18400.0
L_3S-35ug_mL-mean,99,0.157,20500.0
L_3S-35ug_mL-mean,100,0.155,22500.0
L_3S-35ug_mL-mean,101,0.153,24600.0
L_3S-35ug_mL-mean,102,0.148,26600.0
L_3S-35ug_mL-mean,103,0.144,28700.0
L_3S-35ug_mL-mean,104,0.144,30700.0
L_3S-35ug_mL-mean,105,0.141,32800.0
L_3S-35ug_mL-mean,106,0.138,36900.0
L_3S-35ug_mL-mean,107,0.128,41000.0
L_3S-35ug_mL-mean,108,0.115,45100.0
L_3S-35ug_mL-mean,109,0.106,49100.0
L_3S-35ug_mL-mean,110,0.101,53200.0
L_3S-35ug_mL-mean,111,0.0932,57300.0
L_3S-35ug_mL-mean,112,0.0847,61400.0
L_3S-35ug_mL-mean,113,0.0794,65500.0
L_3S-35ug_mL-mean,114,0.0691,73700.0
L_3S-35ug_mL-mean,115,0.0582,81900.0
L_3S-35ug_mL-mean,116,0.0463,90100.0
L_3S-35ug_mL-mean,117,0.0336,98300.0
L_3S-35ug_mL-mean,118,0.0295,106000.0
L_3S-35ug_mL-mean,119,0.0223,115000.0
L_3S-35ug_mL-mean,120,0.0192,123000.0
L_3S-35ug_mL-mean,121,0.0166,131000.0
L_3S-35ug_mL-mean,122,0.0128,147000.0
L_3S-35ug_mL-mean,123,0.0105,164000.0
L_3S-35ug_mL-mean,124,0.0083,180000.0
L_3S-35ug_mL-mean,125,0.00868,197000.0
L_3S-35ug_mL-mean,126,0.00573,213000.0
L_3S-35ug_mL-mean,127,0.00612,229000.0
L_3S-35ug_mL-mean,128,0.00617,246000.0
L_3S-35ug_mL-mean,129,0.00661,262000.0
L_3S-35ug_mL-mean,130,0.0068,295000.0
L_3S-35ug_mL-mean,131,0.00926,328000.0
L_3S-35ug_mL-mean,132,0.00818,360000.0
L_3S-35ug_mL-mean,133,0.00378,393000.0
L_3S-35ug_mL-mean,134,0.00145,426000.0
L_3S-35ug_mL-mean,135,0.00248,459000.0
L_3S-35ug_mL-mean,136,0.00429,492000.0
L_3S-35ug_mL-mean,137,0.00621,524000.0
L_3S-35ug_mL-mean,138,0.00865,590000.0
L_3S-35ug_mL-mean,139,0.00836,655000.0
L_3S-35ug_mL-mean,140,0.0104,721000.0
L_3S-35ug_mL-mean,141,0.00915,786000.0
L_3S-35ug_mL-mean,142,0.00648,852000.0
L_3S-35ug_mL-mean,143,0.00513,918000.0
L_3S-35ug_mL-mean,144,0.00315,983000.0
L_3S-35ug_mL-mean,145,0.00284,1050000.0
L_3S-35ug_mL-mean,146,0.00495,1180000.0
L_3S-35ug_mL-mean,147,0.00359,1310000.0
L_3S-35ug_mL-mean,148,0.00542,1440000.0
L_3S-35ug_mL-mean,149,0.00342,1570000.0
L_3S-35ug_mL-mean,150,0.00292,1700000.0
L_3S-35ug_mL-mean,151,0.0121,1840000.0
L_3S-35ug_mL-mean,152,0.0113,1970000.0
L_3S-35ug_mL-mean,153,0.00629,2100000.0
L_3S-35ug_mL-mean,154,0.0152,2360000.0
L_3S-35ug_mL-mean,155,0.00595,2620000.0
L_3S-35ug_mL-mean,156,0.0083,2880000.0
L_3S-35ug_mL-mean,157,0.0135,3150000.0
L_3S-35ug_mL-mean,158,0.0102,3410000.0
L_3S-35ug_mL-mean,159,0.00844,3670000.0
L_3S-35ug_mL-mean,160,0.0078,3930000.0
L_3S-35ug_mL-mean,161,0.0,4190000.0
L_3S-35ug_mL-mean,162,0.0,4720000.0
L_3S-35ug_mL-mean,163,0.0,5240000.0
L_3S-35ug_mL-mean,164,0.0,5770000.0
L_3S-35ug_mL-mean,165,0.0,6290000.0
L_3S-35ug_mL-mean,166,0.0,6820000.0
L_3S-35ug_mL-mean,167,0.0,7340000.0
L_3S-35ug_mL-mean,168,0.0,7860000.0
L_3S-35ug_mL-mean,169,0.0,8390000.0
L_3S-35ug_mL-mean,170,0.0,9440000.0
L_3S-35ug_mL-mean,171,0.0,10500000.0
L_3S-35ug_mL-mean,172,0.0,11500000.0
L_3S-35ug_mL-mean,173,0.0,12600000.0
L_3S-35ug_mL-mean,174,0.0,13600000.0
L_3S-35ug_mL-mean,175,0.0,14700000.0
L_3S-35ug_mL-mean,176,0.0,15700000.0
