Sample_Name,point_index,distribution_fit,distribution_fit_data,distribution_delay_time,sample_name_raw,sample_base,carrageenan_code,carrageenan,concentration_value,concentration_unit,concentration_label,matrix,replicate,is_mean
aMEM_10pct-k_1s 3,33,0.0237,0.0519,173.0,aMEM_10pct-k_1s 3,aMEM_10pct-k_1s,k,kappa,100.0,ug/mL,100 ug/mL,medium,3.0,False
aMEM_10pct-k_1s 3,34,0.0218,0.0436,221.0,aMEM_10pct-k_1s 3,aMEM_10pct-k_1s,k,kappa,100.0,ug/mL,100 ug/mL,medium,3.0,False
aMEM_10pct-k_1s 3,35,0.0197,0.0343,285.0,aMEM_10pct-k_1s 3,aMEM_10pct-k_1s,k,kappa,100.0,ug/mL,100 ug/mL,medium,3.0,False
aMEM_10pct-k_1s 3,36,0.018,0.0264,349.0,aMEM_10pct-k_1s 3,aMEM_10pct-k_1s,k,kappa,100.0,ug/mL,100 ug/mL,medium,3.0,False
aMEM_10pct-k_1s 3,37,0.0157,0.0354,445.0,aMEM_10pct-k_1s 3,aMEM_10pct-k_1s,k,kappa,100.0,ug/mL,100 ug/mL,medium,3.0,False
aMEM_10pct-k_1s 3,38,0.0131,0.0302,573.0,aMEM_10pct-k_1s 3,aMEM_10pct-k_1s,k,kappa,100.0,ug/mL,100 ug/mL,medium,3.0,False
aMEM_10pct-k_1s 3,39,0.011,0.0236,701.0,aMEM_10pct-k_1s 3,aMEM_10pct-k_1s,k,kappa,100.0,ug/mL,100 ug/mL,medium,3.0,False
aMEM_10pct-k_1s 3,40,0.00852,0.0314,893.0,aMEM_10pct-k_1s 3,aMEM_10pct-k_1s,k,kappa,100.0,ug/mL,100 ug/mL,medium,3.0,False
aMEM_10pct-k_1s-mean,1,0.863,0.00577,0.0293,aMEM_10pct-k_1s-mean,aMEM_10pct-k_1s-mean,k,kappa,100.0,ug/mL,100 ug/mL,medium,,True
aMEM_10pct-k_1s-mean,2,0.855,0.00403,0.0228,aMEM_10pct-k_1s-mean,aMEM_10pct-k_1s-mean,k,kappa,100.0,ug/mL,100 ug/mL,medium,,True
aMEM_10pct-k_1s-mean,3,0.848,0.00243,0.0323,aMEM_10pct-k_1s-mean,aMEM_10pct-k_1s-mean,k,kappa,100.0,ug/mL,100 ug/mL,medium,,True
aMEM_10pct-k_1s-mean,4,0.834,0.0013,0.0277,aMEM_10pct-k_1s-mean,aMEM_10pct-k_1s-mean,k,kappa,100.0,ug/mL,100 ug/mL,medium,,True
aMEM_10pct-k_1s-mean,5,0.82,0.000718,0.0223,aMEM_10pct-k_1s-mean,aMEM_10pct-k_1s-mean,k,kappa,100.0,ug/mL,100 ug/mL,medium,,True
aMEM_10pct-k_1s-mean,6,0.807,0.00031,0.0215,aMEM_10pct-k_1s-mean,aMEM_10pct-k_1s-mean,k,kappa,100.0,ug/mL,100 ug/mL,medium,,True
aMEM_10pct-k_1s-mean,7,0.782,0.863,0.0263,aMEM_10pct-k_1s-mean,aMEM_10pct-k_1s-mean,k,kappa,100.0,ug/mL,100 ug/mL,medium,,True
aMEM_10pct-k_1s-mean,8,0.758,0.856,0.0304,aMEM_10pct-k_1s-mean,aMEM_10pct-k_1s-mean,k,kappa,100.0,ug/mL,100 ug/mL,medium,,True
aMEM_10pct-k_1s-mean,9,0.736,0.848,0.0278,aMEM_10pct-k_1s-mean,aMEM_10pct-k_1s-mean,k,kappa,100.0,ug/mL,100 ug/mL,medium,,True
aMEM_10pct-k_1s-mean,10,0.706,0.833,0.0163,aMEM_10pct-k_1s-mean,aMEM_10pct-k_1s-mean,k,kappa,100.0,ug/mL,100 ug/mL,medium,,True
aMEM_10pct-k_1s-mean,11,0.669,0.821,0.012,aMEM_10pct-k_1s-mean,aMEM_10pct-k_1s-mean,k,kappa,100.0,ug/mL,100 ug/mL,medium,,True
aMEM_10pct-k_1s-mean,12,0.637,0.808,0.0167,aMEM_10pct-k_1s-mean,aMEM_10pct-k_1s-mean,k,kappa,100.0,ug/mL,100 ug/mL,medium,,True
aMEM_10pct-k_1s-mean,13,0.595,0.781,1.5,aMEM_10pct-k_1s-mean,aMEM_10pct-k_1s-mean,k,kappa,100.0,ug/mL,100 ug/mL,medium,,True
aMEM_10pct-k_1s-mean,14,0.547,0.758,2.0,aMEM_10pct-k_1s-mean,aMEM_10pct-k_1s-mean,k,kappa,100.0,ug/mL,100 ug/mL,medium,,True
aMEM_10pct-k_1s-mean,15,0.507,0.736,2.5,aMEM_10pct-k_1s-mean,aMEM_10pct-k_1s-mean,k,kappa,100.0,ug/mL,100 ug/mL,medium,,True
aMEM_10pct-k_1s-mean,16,0.458,0.706,3.5,aMEM_10pct-k_1s-mean,aMEM_10pct-k_1s-mean,k,kappa,100.0,ug/mL,100 ug/mL,medium,,True
aMEM_10pct-k_1s-mean,17,0.417,0.67,4.5,aMEM_10pct-k_1s-mean,aMEM_10pct-k_1s-mean,k,kappa,100.0,ug/mL,100 ug/mL,medium,,True
aMEM_10pct-k_1s-mean,18,0.373,0.637,5.5,aMEM_10pct-k_1s-mean,aMEM_10pct-k_1s-mean,k,kappa,100.0,ug/mL,100 ug/mL,medium,,True
aMEM_10pct-k_1s-mean,19,0.321,0.594,7.5,aMEM_10pct-k_1s-mean,aMEM_10pct-k_1s-mean,k,kappa,100.0,ug/mL,100 ug/mL,medium,,True
aMEM_10pct-k_1s-mean,20,0.269,0.547,9.5,aMEM_10pct-k_1s-mean,aMEM_10pct-k_1s-mean,k,kappa,100.0,ug/mL,100 ug/mL,medium,,True
aMEM_10pct-k_1s-mean,21,0.23,0.507,11.5,aMEM_10pct-k_1s-mean,aMEM_10pct-k_1s-mean,k,kappa,100.0,ug/mL,100 ug/mL,medium,,True
aMEM_10pct-k_1s-mean,22,0.187,0.459,14.5,aMEM_10pct-k_1s-mean,aMEM_10pct-k_1s-mean,k,kappa,100.0,ug/mL,100 ug/mL,medium,,True
aMEM_10pct-k_1s-mean,23,0.149,0.418,18.5,aMEM_10pct-k_1s-mean,aMEM_10pct-k_1s-mean,k,kappa,100.0,ug/mL,100 ug/mL,medium,,True
aMEM_10pct-k_1s-mean,24,0.124,0.372,22.5,aMEM_10pct-k_1s-mean,aMEM_10pct-k_1s-mean,k,kappa,100.0,ug/mL,100 ug/mL,medium,,True
aMEM_10pct-k_1s-mean,25,0.101,0.32,28.5,aMEM_10pct-k_1s-mean,aMEM_10pct-k_1s-mean,k,kappa,100.0,ug/mL,100 ug/mL,medium,,True
aMEM_10pct-k_1s-mean,26,0.0833,0.268,36.5,aMEM_10pct-k_1s-mean,aMEM_10pct-k_1s-mean,k,kappa,100.0,ug/mL,100 ug/mL,medium,,True
aMEM_10pct-k_1s-mean,27,0.0731,0.228,44.5,aMEM_10pct-k_1s-mean,aMEM_10pct-k_1s-mean,k,kappa,100.0,ug/mL,100 ug/mL,medium,,True
aMEM_10pct-k_1s-mean,28,0.0642,0.188,56.5,aMEM_10pct-k_1s-mean,aMEM_10pct-k_1s-mean,k,kappa,100.0,ug/mL,100 ug/mL,medium,,True
aMEM_10pct-k_1s-mean,29,0.0573,0.156,68.5,aMEM_10pct-k_1s-mean,aMEM_10pct-k_1s-mean,k,kappa,100.0,ug/mL,100 ug/mL,medium,,True
aMEM_10pct-k_1s-mean,30,0.0527,0.126,84.5,aMEM_10pct-k_1s-mean,aMEM_10pct-k_1s-mean,k,kappa,100.0,ug/mL,100 ug/mL,medium,,True
aMEM_10pct-k_1s-mean,31,0.0476,0.101,109.0,aMEM_10pct-k_1s-mean,aMEM_10pct-k_1s-mean,k,kappa,100.0,ug/mL,100 ug/mL,medium,,True
aMEM_10pct-k_1s-mean,32,0.0423,0.0704,141.0,aMEM_10pct-k_1s-mean,aMEM_10pct-k_1s-mean,k,kappa,100.0,ug/mL,100 ug/mL,medium,,True
aMEM_10pct-k_1s-mean,33,0.038,0.0619,173.0,aMEM_10pct-k_1s-mean,aMEM_10pct-k_1s-mean,k,kappa,100.0,ug/mL,100 ug/mL,medium,,True
aMEM_10pct-k_1s-mean,34,0.0329,0.046,221.0,aMEM_10pct-k_1s-mean,aMEM_10pct-k_1s-mean,k,kappa,100.0,ug/mL,100 ug/mL,medium,,True
aMEM_10pct-k_1s-mean,35,0.0277,0.0447,285.0,aMEM_10pct-k_1s-mean,aMEM_10pct-k_1s-mean,k,kappa,100.0,ug/mL,100 ug/mL,medium,,True
aMEM_10pct-k_1s-mean,36,0.0236,0.0251,349.0,aMEM_10pct-k_1s-mean,aMEM_10pct-k_1s-mean,k,kappa,100.0,ug/mL,100 ug/mL,medium,,True
aMEM_10pct-k_1s-mean,37,0.0191,0.0419,445.0,aMEM_10pct-k_1s-mean,aMEM_10pct-k_1s-mean,k,kappa,100.0,ug/mL,100 ug/mL,medium,,True
aMEM_10pct-k_1s-mean,38,0.0148,0.0242,573.0,aMEM_10pct-k_1s-mean,aMEM_10pct-k_1s-mean,k,kappa,100.0,ug/mL,100 ug/mL,medium,,True
aMEM_10pct-k_1s-mean,39,0.0117,0.0322,701.0,aMEM_10pct-k_1s-mean,aMEM_10pct-k_1s-mean,k,kappa,100.0,ug/mL,100 ug/mL,medium,,True
aMEM_10pct-k_1s-mean,40,0.00852,0.0323,893.0,aMEM_10pct-k_1s-mean,aMEM_10pct-k_1s-mean,k,kappa,100.0,ug/mL,100 ug/mL,medium,,True
aMEM-Ctrl 1,1,0.918,0.356,0.708,aMEM-Ctrl 1,aMEM-Ctrl,,,,,,medium,1.0,False
aMEM-Ctrl 1,2,0.916,0.295,0.697,aMEM-Ctrl 1,aMEM-Ctrl,,,,,,medium,1.0,False
aMEM-Ctrl 1,3,0.915,0.222,0.686,aMEM-Ctrl 1,aMEM-Ctrl,,,,,,medium,1.0,False
aMEM-Ctrl 1,4,0.912,0.152,0.673,aMEM-Ctrl 1,aMEM-Ctrl,,,,,,medium,1.0,False
aMEM-Ctrl 1,5,0.91,0.105,0.662,aMEM-Ctrl 1,aMEM-Ctrl,,,,,,medium,1.0,False
aMEM-Ctrl 1,6,0.909,0.0594,0.647,aMEM-Ctrl 1,aMEM-Ctrl,,,,,,medium,1.0,False
aMEM-Ctrl 1,7,0.907,0.028,0.628,aMEM-Ctrl 1,aMEM-Ctrl,,,,,,medium,1.0,False
aMEM-Ctrl 1,8,0.906,0.0132,0.606,aMEM-Ctrl 1,aMEM-Ctrl,,,,,,medium,1.0,False
aMEM-Ctrl 1,9,0.905,0.00425,0.591,aMEM-Ctrl 1,aMEM-Ctrl,,,,,,medium,1.0,False
aMEM-Ctrl 1,10,0.903,0.917,0.563,aMEM-Ctrl 1,aMEM-Ctrl,,,,,,medium,1.0,False
aMEM-Ctrl 1,11,0.902,0.916,0.535,aMEM-Ctrl 1,aMEM-Ctrl,,,,,,medium,1.0,False
aMEM-Ctrl 1,12,0.9,0.918,0.49,aMEM-Ctrl 1,aMEM-Ctrl,,,,,,medium,1.0,False
aMEM-Ctrl 1,13,0.898,0.913,0.45,aMEM-Ctrl 1,aMEM-Ctrl,,,,,,medium,1.0,False
aMEM-Ctrl 1,14,0.895,0.912,0.432,aMEM-Ctrl 1,aMEM-Ctrl,,,,,,medium,1.0,False
aMEM-Ctrl 1,15,0.893,0.905,0.388,aMEM-Ctrl 1,aMEM-Ctrl,,,,,,medium,1.0,False
aMEM-Ctrl 1,16,0.889,0.907,0.309,aMEM-Ctrl 1,aMEM-Ctrl,,,,,,medium,1.0,False
aMEM-Ctrl 1,17,0.885,0.904,0.257,aMEM-Ctrl 1,aMEM-Ctrl,,,,,,medium,1.0,False
aMEM-Ctrl 1,18,0.88,0.904,0.185,aMEM-Ctrl 1,aMEM-Ctrl,,,,,,medium,1.0,False
aMEM-Ctrl 1,19,0.874,0.903,1.5,aMEM-Ctrl 1,aMEM-Ctrl,,,,,,medium,1.0,False
aMEM-Ctrl 1,20,0.866,0.9,2.0,aMEM-Ctrl 1,aMEM-Ctrl,,,,,,medium,1.0,False
aMEM-Ctrl 1,21,0.859,0.9,2.5,aMEM-Ctrl 1,aMEM-Ctrl,,,,,,medium,1.0,False
aMEM-Ctrl 1,22,0.85,0.899,3.5,aMEM-Ctrl 1,aMEM-Ctrl,,,,,,medium,1.0,False
aMEM-Ctrl 1,23,0.84,0.895,4.5,aMEM-Ctrl 1,aMEM-Ctrl,,,,,,medium,1.0,False
aMEM-Ctrl 1,24,0.833,0.891,5.5,aMEM-Ctrl 1,aMEM-Ctrl,,,,,,medium,1.0,False
aMEM-Ctrl 1,25,0.823,0.889,7.5,aMEM-Ctrl 1,aMEM-Ctrl,,,,,,medium,1.0,False
aMEM-Ctrl 1,26,0.814,0.885,9.5,aMEM-Ctrl 1,aMEM-Ctrl,,,,,,medium,1.0,False
aMEM-Ctrl 1,27,0.807,0.882,11.5,aMEM-Ctrl 1,aMEM-Ctrl,,,,,,medium,1.0,False
aMEM-Ctrl 1,28,0.798,0.876,14.5,aMEM-Ctrl 1,aMEM-Ctrl,,,,,,medium,1.0,False
aMEM-Ctrl 1,29,0.788,0.868,18.5,aMEM-Ctrl 1,aMEM-Ctrl,,,,,,medium,1.0,False
aMEM-Ctrl 1,30,0.779,0.861,22.5,aMEM-Ctrl 1,aMEM-Ctrl,,,,,,medium,1.0,False
aMEM-Ctrl 1,31,0.765,0.852,28.5,aMEM-Ctrl 1,aMEM-Ctrl,,,,,,medium,1.0,False
aMEM-Ctrl 1,32,0.747,0.843,36.5,aMEM-Ctrl 1,aMEM-Ctrl,,,,,,medium,1.0,False
aMEM-Ctrl 1,33,0.73,0.833,44.5,aMEM-Ctrl 1,aMEM-Ctrl,,,,,,medium,1.0,False
aMEM-Ctrl 1,34,0.704,0.82,56.5,aMEM-Ctrl 1,aMEM-Ctrl,,,,,,medium,1.0,False
aMEM-Ctrl 1,35,0.672,0.805,68.5,aMEM-Ctrl 1,aMEM-Ctrl,,,,,,medium,1.0,False
aMEM-Ctrl 1,36,0.641,0.793,84.5,aMEM-Ctrl 1,aMEM-Ctrl,,,,,,medium,1.0,False
aMEM-Ctrl 1,37,0.597,0.777,109.0,aMEM-Ctrl 1,aMEM-Ctrl,,,,,,medium,1.0,False
aMEM-Ctrl 1,38,0.544,0.757,141.0,aMEM-Ctrl 1,aMEM-Ctrl,,,,,,medium,1.0,False
aMEM-Ctrl 1,39,0.495,0.744,173.0,aMEM-Ctrl 1,aMEM-Ctrl,,,,,,medium,1.0,False
aMEM-Ctrl 1,40,0.43,0.726,221.0,aMEM-Ctrl 1,aMEM-Ctrl,,,,,,medium,1.0,False
aMEM-Ctrl 2,1,0.579,0.106,0.217,aMEM-Ctrl 2,aMEM-Ctrl,,,,,,medium,2.0,False
aMEM-Ctrl 2,2,0.575,0.0875,0.231,aMEM-Ctrl 2,aMEM-Ctrl,,,,,,medium,2.0,False
aMEM-Ctrl 2,3,0.572,0.0652,0.236,aMEM-Ctrl 2,aMEM-Ctrl,,,,,,medium,2.0,False
aMEM-Ctrl 2,4,0.567,0.0441,0.225,aMEM-Ctrl 2,aMEM-Ctrl,,,,,,medium,2.0,False
aMEM-Ctrl 2,5,0.564,0.0299,0.22,aMEM-Ctrl 2,aMEM-Ctrl,,,,,,medium,2.0,False
aMEM-Ctrl 2,6,0.561,0.0166,0.209,aMEM-Ctrl 2,aMEM-Ctrl,,,,,,medium,2.0,False
aMEM-Ctrl 2,7,0.558,0.00766,0.202,aMEM-Ctrl 2,aMEM-Ctrl,,,,,,medium,2.0,False
aMEM-Ctrl 2,8,0.556,0.00353,0.19,aMEM-Ctrl 2,aMEM-Ctrl,,,,,,medium,2.0,False
aMEM-Ctrl 2,9,0.555,0.00111,0.176,aMEM-Ctrl 2,aMEM-Ctrl,,,,,,medium,2.0,False
aMEM-Ctrl 2,10,0.554,0.58,0.171,aMEM-Ctrl 2,aMEM-Ctrl,,,,,,medium,2.0,False
aMEM-Ctrl 2,11,0.552,0.574,0.164,aMEM-Ctrl 2,aMEM-Ctrl,,,,,,medium,2.0,False
aMEM-Ctrl 2,12,0.55,0.573,0.162,aMEM-Ctrl 2,aMEM-Ctrl,,,,,,medium,2.0,False
aMEM-Ctrl 2,13,0.548,0.568,0.154,aMEM-Ctrl 2,aMEM-Ctrl,,,,,,medium,2.0,False
aMEM-Ctrl 2,14,0.544,0.563,0.148,aMEM-Ctrl 2,aMEM-Ctrl,,,,,,medium,2.0,False
aMEM-Ctrl 2,15,0.541,0.561,0.13,aMEM-Ctrl 2,aMEM-Ctrl,,,,,,medium,2.0,False
aMEM-Ctrl 2,16,0.536,0.558,0.119,aMEM-Ctrl 2,aMEM-Ctrl,,,,,,medium,2.0,False
aMEM-Ctrl 2,17,0.532,0.557,0.0902,aMEM-Ctrl 2,aMEM-Ctrl,,,,,,medium,2.0,False
aMEM-Ctrl 2,18,0.525,0.553,0.0669,aMEM-Ctrl 2,aMEM-Ctrl,,,,,,medium,2.0,False
aMEM-Ctrl 2,19,0.516,0.553,1.5,aMEM-Ctrl 2,aMEM-Ctrl,,,,,,medium,2.0,False
aMEM-Ctrl 2,20,0.505,0.549,2.0,aMEM-Ctrl 2,aMEM-Ctrl,,,,,,medium,2.0,False
aMEM-Ctrl 2,21,0.494,0.549,2.5,aMEM-Ctrl 2,aMEM-Ctrl,,,,,,medium,2.0,False
aMEM-Ctrl 2,22,0.478,0.548,3.5,aMEM-Ctrl 2,aMEM-Ctrl,,,,,,medium,2.0,False
aMEM-Ctrl 2,23,0.459,0.545,4.5,aMEM-Ctrl 2,aMEM-Ctrl,,,,,,medium,2.0,False
aMEM-Ctrl 2,24,0.441,0.54,5.5,aMEM-Ctrl 2,aMEM-Ctrl,,,,,,medium,2.0,False
aMEM-Ctrl 2,25,0.417,0.535,7.5,aMEM-Ctrl 2,aMEM-Ctrl,,,,,,medium,2.0,False
aMEM-Ctrl 2,26,0.389,0.531,9.5,aMEM-Ctrl 2,aMEM-Ctrl,,,,,,medium,2.0,False
aMEM-Ctrl 2,27,0.366,0.526,11.5,aMEM-Ctrl 2,aMEM-Ctrl,,,,,,medium,2.0,False
aMEM-Ctrl 2,28,0.337,0.517,14.5,aMEM-Ctrl 2,aMEM-Ctrl,,,,,,medium,2.0,False
aMEM-Ctrl 2,29,0.308,0.506,18.5,aMEM-Ctrl 2,aMEM-Ctrl,,,,,,medium,2.0,False
aMEM-Ctrl 2,30,0.287,0.496,22.5,aMEM-Ctrl 2,aMEM-Ctrl,,,,,,medium,2.0,False
aMEM-Ctrl 2,31,0.264,0.483,28.5,aMEM-Ctrl 2,aMEM-Ctrl,,,,,,medium,2.0,False
aMEM-Ctrl 2,32,0.245,0.464,36.5,aMEM-Ctrl 2,aMEM-Ctrl,,,,,,medium,2.0,False
aMEM-Ctrl 2,33,0.232,0.446,44.5,aMEM-Ctrl 2,aMEM-Ctrl,,,,,,medium,2.0,False
aMEM-Ctrl 2,34,0.22,0.421,56.5,aMEM-Ctrl 2,aMEM-Ctrl,,,,,,medium,2.0,False
aMEM-Ctrl 2,35,0.207,0.389,68.5,aMEM-Ctrl 2,aMEM-Ctrl,,,,,,medium,2.0,False
aMEM-Ctrl 2,36,0.197,0.358,84.5,aMEM-Ctrl 2,aMEM-Ctrl,,,,,,medium,2.0,False
aMEM-Ctrl 2,37,0.183,0.317,109.0,aMEM-Ctrl 2,aMEM-Ctrl,,,,,,medium,2.0,False
aMEM-Ctrl 2,38,0.165,0.271,141.0,aMEM-Ctrl 2,aMEM-Ctrl,,,,,,medium,2.0,False
aMEM-Ctrl 2,39,0.15,0.239,173.0,aMEM-Ctrl 2,aMEM-Ctrl,,,,,,medium,2.0,False
aMEM-Ctrl 2,40,0.129,0.216,221.0,aMEM-Ctrl 2,aMEM-Ctrl,,,,,,medium,2.0,False
aMEM-Ctrl 3,1,0.544,0.0869,0.242,aMEM-Ctrl 3,aMEM-Ctrl,,,,,,medium,3.0,False
aMEM-Ctrl 3,2,0.539,0.0704,0.217,aMEM-Ctrl 3,aMEM-Ctrl,,,,,,medium,3.0,False
aMEM-Ctrl 3,3,0.536,0.0514,0.195,aMEM-Ctrl 3,aMEM-Ctrl,,,,,,medium,3.0,False
aMEM-Ctrl 3,4,0.532,0.0339,0.181,aMEM-Ctrl 3,aMEM-Ctrl,,,,,,medium,3.0,False
aMEM-Ctrl 3,5,0.53,0.0224,0.173,aMEM-Ctrl 3,aMEM-Ctrl,,,,,,medium,3.0,False
aMEM-Ctrl 3,6,0.528,0.0121,0.163,aMEM-Ctrl 3,aMEM-Ctrl,,,,,,medium,3.0,False
aMEM-Ctrl 3,7,0.526,0.00534,0.157,aMEM-Ctrl 3,aMEM-Ctrl,,,,,,medium,3.0,False
aMEM-Ctrl 3,8,0.525,0.00238,0.142,aMEM-Ctrl 3,aMEM-Ctrl,,,,,,medium,3.0,False
aMEM-Ctrl 3,9,0.523,0.000715,0.138,aMEM-Ctrl 3,aMEM-Ctrl,,,,,,medium,3.0,False
aMEM-Ctrl 3,10,0.522,0.544,0.136,aMEM-Ctrl 3,aMEM-Ctrl,,,,,,medium,3.0,False
aMEM-Ctrl 3,11,0.52,0.539,0.135,aMEM-Ctrl 3,aMEM-Ctrl,,,,,,medium,3.0,False
aMEM-Ctrl 3,12,0.518,0.537,0.121,aMEM-Ctrl 3,aMEM-Ctrl,,,,,,medium,3.0,False
aMEM-Ctrl 3,13,0.516,0.531,0.115,aMEM-Ctrl 3,aMEM-Ctrl,,,,,,medium,3.0,False
aMEM-Ctrl 3,14,0.513,0.53,0.106,aMEM-Ctrl 3,aMEM-Ctrl,,,,,,medium,3.0,False
aMEM-Ctrl 3,15,0.511,0.529,0.0936,aMEM-Ctrl 3,aMEM-Ctrl,,,,,,medium,3.0,False
aMEM-Ctrl 3,16,0.507,0.527,0.0759,aMEM-Ctrl 3,aMEM-Ctrl,,,,,,medium,3.0,False
aMEM-Ctrl 3,17,0.503,0.523,0.0855,aMEM-Ctrl 3,aMEM-Ctrl,,,,,,medium,3.0,False
aMEM-Ctrl 3,18,0.498,0.524,0.0237,aMEM-Ctrl 3,aMEM-Ctrl,,,,,,medium,3.0,False
aMEM-Ctrl 3,19,0.492,0.522,1.5,aMEM-Ctrl 3,aMEM-Ctrl,,,,,,medium,3.0,False
aMEM-Ctrl 3,20,0.484,0.52,2.0,aMEM-Ctrl 3,aMEM-Ctrl,,,,,,medium,3.0,False
aMEM-Ctrl 3,21,0.476,0.518,2.5,aMEM-Ctrl 3,aMEM-Ctrl,,,,,,medium,3.0,False
aMEM-Ctrl 3,22,0.465,0.515,3.5,aMEM-Ctrl 3,aMEM-Ctrl,,,,,,medium,3.0,False
aMEM-Ctrl 3,23,0.452,0.513,4.5,aMEM-Ctrl 3,aMEM-Ctrl,,,,,,medium,3.0,False
aMEM-Ctrl 3,24,0.44,0.511,5.5,aMEM-Ctrl 3,aMEM-Ctrl,,,,,,medium,3.0,False
aMEM-Ctrl 3,25,0.423,0.507,7.5,aMEM-Ctrl 3,aMEM-Ctrl,,,,,,medium,3.0,False
aMEM-Ctrl 3,26,0.402,0.502,9.5,aMEM-Ctrl 3,aMEM-Ctrl,,,,,,medium,3.0,False
aMEM-Ctrl 3,27,0.383,0.498,11.5,aMEM-Ctrl 3,aMEM-Ctrl,,,,,,medium,3.0,False
aMEM-Ctrl 3,28,0.359,0.492,14.5,aMEM-Ctrl 3,aMEM-Ctrl,,,,,,medium,3.0,False
aMEM-Ctrl 3,29,0.33,0.484,18.5,aMEM-Ctrl 3,aMEM-Ctrl,,,,,,medium,3.0,False
aMEM-Ctrl 3,30,0.307,0.476,22.5,aMEM-Ctrl 3,aMEM-Ctrl,,,,,,medium,3.0,False
aMEM-Ctrl 3,31,0.279,0.464,28.5,aMEM-Ctrl 3,aMEM-Ctrl,,,,,,medium,3.0,False
aMEM-Ctrl 3,32,0.251,0.451,36.5,aMEM-Ctrl 3,aMEM-Ctrl,,,,,,medium,3.0,False
aMEM-Ctrl 3,33,0.23,0.439,44.5,aMEM-Ctrl 3,aMEM-Ctrl,,,,,,medium,3.0,False
aMEM-Ctrl 3,34,0.208,0.422,56.5,aMEM-Ctrl 3,aMEM-Ctrl,,,,,,medium,3.0,False
aMEM-Ctrl 3,35,0.188,0.402,68.5,aMEM-Ctrl 3,aMEM-Ctrl,,,,,,medium,3.0,False
aMEM-Ctrl 3,36,0.174,0.385,84.5,aMEM-Ctrl 3,aMEM-Ctrl,,,,,,medium,3.0,False
aMEM-Ctrl 3,37,0.157,0.36,109.0,aMEM-Ctrl 3,aMEM-Ctrl,,,,,,medium,3.0,False
aMEM-Ctrl 3,38,0.14,0.333,141.0,aMEM-Ctrl 3,aMEM-Ctrl,,,,,,medium,3.0,False
aMEM-Ctrl 3,39,0.126,0.308,173.0,aMEM-Ctrl 3,aMEM-Ctrl,,,,,,medium,3.0,False
aMEM-Ctrl 3,40,0.107,0.276,221.0,aMEM-Ctrl 3,aMEM-Ctrl,,,,,,medium,3.0,False
aMEM-Ctrl-mean,1,0.918,0.356,0.708,aMEM-Ctrl-mean,aMEM-Ctrl-mean,,,,,,medium,,True
aMEM-Ctrl-mean,2,0.916,0.295,0.697,aMEM-Ctrl-mean,aMEM-Ctrl-mean,,,,,,medium,,True
aMEM-Ctrl-mean,3,0.915,0.222,0.686,aMEM-Ctrl-mean,aMEM-Ctrl-mean,,,,,,medium,,True
aMEM-Ctrl-mean,4,0.912,0.152,0.673,aMEM-Ctrl-mean,aMEM-Ctrl-mean,,,,,,medium,,True
aMEM-Ctrl-mean,5,0.91,0.105,0.662,aMEM-Ctrl-mean,aMEM-Ctrl-mean,,,,,,medium,,True
aMEM-Ctrl-mean,6,0.909,0.0594,0.647,aMEM-Ctrl-mean,aMEM-Ctrl-mean,,,,,,medium,,True
aMEM-Ctrl-mean,7,0.907,0.028,0.628,aMEM-Ctrl-mean,aMEM-Ctrl-mean,,,,,,medium,,True
aMEM-Ctrl-mean,8,0.906,0.0132,0.606,aMEM-Ctrl-mean,aMEM-Ctrl-mean,,,,,,medium,,True
aMEM-Ctrl-mean,9,0.905,0.00425,0.591,aMEM-Ctrl-mean,aMEM-Ctrl-mean,,,,,,medium,,True
aMEM-Ctrl-mean,10,0.903,0.917,0.563,aMEM-Ctrl-mean,aMEM-Ctrl-mean,,,,,,medium,,True
aMEM-Ctrl-mean,11,0.902,0.916,0.535,aMEM-Ctrl-mean,aMEM-Ctrl-mean,,,,,,medium,,True
aMEM-Ctrl-mean,12,0.9,0.918,0.49,aMEM-Ctrl-mean,aMEM-Ctrl-mean,,,,,,medium,,True
aMEM-Ctrl-mean,13,0.898,0.913,0.45,aMEM-Ctrl-mean,aMEM-Ctrl-mean,,,,,,medium,,True
aMEM-Ctrl-mean,14,0.895,0.912,0.432,aMEM-Ctrl-mean,aMEM-Ctrl-mean,,,,,,medium,,True
aMEM-Ctrl-mean,15,0.893,0.905,0.388,aMEM-Ctrl-mean,aMEM-Ctrl-mean,,,,,,medium,,True
aMEM-Ctrl-mean,16,0.889,0.907,0.309,aMEM-Ctrl-mean,aMEM-Ctrl-mean,,,,,,medium,,True
aMEM-Ctrl-mean,17,0.885,0.904,0.257,aMEM-Ctrl-mean,aMEM-Ctrl-mean,,,,,,medium,,True
aMEM-Ctrl-mean,18,0.88,0.904,0.185,aMEM-Ctrl-mean,aMEM-Ctrl-mean,,,,,,medium,,True
aMEM-Ctrl-mean,19,0.874,0.903,1.5,aMEM-Ctrl-mean,aMEM-Ctrl-mean,,,,,,medium,,True
aMEM-Ctrl-mean,20,0.866,0.9,2.0,aMEM-Ctrl-mean,aMEM-Ctrl-mean,,,,,,medium,,True
aMEM-Ctrl-mean,21,0.859,0.9,2.5,aMEM-Ctrl-mean,aMEM-Ctrl-mean,,,,,,medium,,True
aMEM-Ctrl-mean,22,0.85,0.899,3.5,aMEM-Ctrl-mean,aMEM-Ctrl-mean,,,,,,medium,,True
